method,K,integrator,T,h,seed,environment,score,status,source_csv
E-MART-2,2,Exp,34,17,1,walker2d-medium-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,34,17,1,walker2d-medium-replay-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,34,17,1,walker2d-expert-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,34,17,2,hopper-medium-v2,0.7325,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,2,hopper-medium-replay-v2,8.2689,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,2,hopper-expert-v2,1.7259,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,2,halfcheetah-medium-v2,38.3184,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,2,halfcheetah-medium-replay-v2,18.6843,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,2,halfcheetah-expert-v2,1.216,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,2,walker2d-medium-v2,2.3272,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,2,walker2d-medium-replay-v2,0.7072,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,2,walker2d-expert-v2,-0.2683,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,34,17,3,hopper-medium-v2,0.7371,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,34,17,3,hopper-medium-replay-v2,6.7095,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,34,17,3,hopper-expert-v2,1.8137,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,34,17,3,halfcheetah-medium-v2,29.8745,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,34,17,3,halfcheetah-medium-replay-v2,21.8605,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,34,17,3,halfcheetah-expert-v2,2.2778,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,34,17,3,walker2d-medium-v2,2.4618,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,34,17,3,walker2d-medium-replay-v2,25.8734,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,34,17,3,walker2d-expert-v2,2.4618,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,0,hopper-medium-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,0,hopper-medium-replay-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,0,hopper-expert-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,0,halfcheetah-medium-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,0,halfcheetah-medium-replay-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,0,halfcheetah-expert-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,0,walker2d-medium-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,0,walker2d-medium-replay-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,0,walker2d-expert-v2,,missing,K=2/Exp/seed0.csv
E-MART-2,2,Exp,40,20,1,hopper-medium-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,1,hopper-medium-replay-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,1,hopper-expert-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,1,halfcheetah-medium-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,1,halfcheetah-medium-replay-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,1,halfcheetah-expert-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,1,walker2d-medium-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,1,walker2d-medium-replay-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,1,walker2d-expert-v2,,missing,K=2/Exp/seed1.csv
E-MART-2,2,Exp,40,20,2,hopper-medium-v2,0.7325,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,2,hopper-medium-replay-v2,1.8413,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,2,hopper-expert-v2,1.82,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,2,halfcheetah-medium-v2,41.168,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,2,halfcheetah-medium-replay-v2,25.3066,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,2,halfcheetah-expert-v2,-1.4118,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,2,walker2d-medium-v2,2.3272,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,2,walker2d-medium-replay-v2,70.6117,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,2,walker2d-expert-v2,-0.2683,available,K=2/Exp/seed2.csv
E-MART-2,2,Exp,40,20,3,hopper-medium-v2,0.7399,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,3,hopper-medium-replay-v2,15.6841,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,3,hopper-expert-v2,1.8137,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,3,halfcheetah-medium-v2,24.7553,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,3,halfcheetah-medium-replay-v2,25.5649,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,3,halfcheetah-expert-v2,1.2365,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,3,walker2d-medium-v2,2.4618,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,3,walker2d-medium-replay-v2,26.5093,available,K=2/Exp/seed3.csv
E-MART-2,2,Exp,40,20,3,walker2d-expert-v2,2.4618,available,K=2/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,hopper-medium-v2,47.1545,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,hopper-medium-replay-v2,11.9428,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,hopper-expert-v2,84.7857,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,halfcheetah-medium-v2,43.3606,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,halfcheetah-medium-replay-v2,32.897,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,halfcheetah-expert-v2,93.9489,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,walker2d-medium-v2,71.8016,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,walker2d-medium-replay-v2,36.2711,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,0,walker2d-expert-v2,107.3928,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,hopper-medium-v2,45.058,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,hopper-medium-replay-v2,24.9271,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,hopper-expert-v2,75.4872,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,halfcheetah-medium-v2,44.0255,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,halfcheetah-medium-replay-v2,40.9484,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,halfcheetah-expert-v2,91.9755,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,walker2d-medium-v2,80.2259,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,walker2d-medium-replay-v2,10.5832,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,1,walker2d-expert-v2,106.935,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,hopper-medium-v2,40.7843,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,hopper-medium-replay-v2,12.1395,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,hopper-expert-v2,101.4071,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,halfcheetah-medium-v2,43.8078,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,halfcheetah-medium-replay-v2,42.0634,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,halfcheetah-expert-v2,90.7394,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,walker2d-medium-v2,78.9705,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,walker2d-medium-replay-v2,37.1438,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,2,walker2d-expert-v2,106.7007,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,hopper-medium-v2,44.1862,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,hopper-medium-replay-v2,16.751,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,hopper-expert-v2,105.7711,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,halfcheetah-medium-v2,42.7225,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,halfcheetah-medium-replay-v2,37.0222,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,halfcheetah-expert-v2,92.1371,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,walker2d-medium-v2,74.2783,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,walker2d-medium-replay-v2,10.4902,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.05,0.0166666666667,3,walker2d-expert-v2,107.0497,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,hopper-medium-v2,45.0278,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,hopper-medium-replay-v2,17.6181,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,hopper-expert-v2,79.0584,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,halfcheetah-medium-v2,43.2423,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,halfcheetah-medium-replay-v2,40.707,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,halfcheetah-expert-v2,94.0972,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,walker2d-medium-v2,77.3696,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,walker2d-medium-replay-v2,31.479,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,0,walker2d-expert-v2,106.9353,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,hopper-medium-v2,40.1699,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,hopper-medium-replay-v2,21.7832,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,hopper-expert-v2,92.9698,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,halfcheetah-medium-v2,43.6365,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,halfcheetah-medium-replay-v2,42.3329,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,halfcheetah-expert-v2,92.6722,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,walker2d-medium-v2,79.389,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,walker2d-medium-replay-v2,23.6708,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,1,walker2d-expert-v2,107.3176,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,hopper-medium-v2,41.116,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,hopper-medium-replay-v2,19.717,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,hopper-expert-v2,99.3669,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,halfcheetah-medium-v2,44.044,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,halfcheetah-medium-replay-v2,42.3771,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,halfcheetah-expert-v2,91.8192,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,walker2d-medium-v2,75.8221,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,walker2d-medium-replay-v2,73.3228,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,2,walker2d-expert-v2,106.777,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,hopper-medium-v2,53.0216,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,hopper-medium-replay-v2,18.925,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,hopper-expert-v2,104.6121,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,halfcheetah-medium-v2,42.9724,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,halfcheetah-medium-replay-v2,39.2804,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,halfcheetah-expert-v2,91.9738,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,walker2d-medium-v2,76.1532,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,walker2d-medium-replay-v2,54.9637,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.1,0.0333333333333,3,walker2d-expert-v2,107.2012,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,hopper-medium-v2,48.7933,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,hopper-medium-replay-v2,21.1341,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,hopper-expert-v2,94.7614,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,halfcheetah-medium-v2,44.2,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,halfcheetah-medium-replay-v2,42.1988,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,halfcheetah-expert-v2,93.522,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,walker2d-medium-v2,75.7121,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,walker2d-medium-replay-v2,57.7462,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,0,walker2d-expert-v2,107.6542,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,hopper-medium-v2,42.3448,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,hopper-medium-replay-v2,30.045,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,hopper-expert-v2,107.4744,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,halfcheetah-medium-v2,44.4277,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,halfcheetah-medium-replay-v2,42.8711,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,halfcheetah-expert-v2,92.8032,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,walker2d-medium-v2,79.2173,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,walker2d-medium-replay-v2,14.2935,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,1,walker2d-expert-v2,107.2562,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,hopper-medium-v2,43.9054,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,hopper-medium-replay-v2,13.2306,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,hopper-expert-v2,103.1494,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,halfcheetah-medium-v2,45.1014,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,halfcheetah-medium-replay-v2,42.7003,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,halfcheetah-expert-v2,92.0843,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,walker2d-medium-v2,81.6395,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,walker2d-medium-replay-v2,83.2985,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,2,walker2d-expert-v2,107.5339,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,hopper-medium-v2,49.3898,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,hopper-medium-replay-v2,32.4361,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,hopper-expert-v2,105.4518,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,halfcheetah-medium-v2,44.9576,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,halfcheetah-medium-replay-v2,42.8395,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,halfcheetah-expert-v2,92.7008,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,walker2d-medium-v2,81.0441,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,walker2d-medium-replay-v2,23.9258,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.2,0.0666666666667,3,walker2d-expert-v2,107.969,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,hopper-medium-v2,44.8165,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,hopper-medium-replay-v2,24.4857,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,hopper-expert-v2,101.7149,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,halfcheetah-medium-v2,45.5136,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,halfcheetah-medium-replay-v2,43.4994,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,halfcheetah-expert-v2,94.6341,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,walker2d-medium-v2,82.7136,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,walker2d-medium-replay-v2,83.8487,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,0,walker2d-expert-v2,108.2468,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,hopper-medium-v2,48.0861,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,hopper-medium-replay-v2,65.4921,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,hopper-expert-v2,109.6164,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,halfcheetah-medium-v2,45.7989,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,halfcheetah-medium-replay-v2,43.3133,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,halfcheetah-expert-v2,93.6668,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,walker2d-medium-v2,76.3388,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,walker2d-medium-replay-v2,48.8087,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,1,walker2d-expert-v2,108.7267,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,hopper-medium-v2,42.2077,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,hopper-medium-replay-v2,44.4078,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,hopper-expert-v2,105.9179,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,halfcheetah-medium-v2,45.9773,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,halfcheetah-medium-replay-v2,43.4245,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,halfcheetah-expert-v2,93.9765,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,walker2d-medium-v2,81.3844,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,walker2d-medium-replay-v2,75.5872,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,2,walker2d-expert-v2,108.5939,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,hopper-medium-v2,52.2758,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,hopper-medium-replay-v2,32.514,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,hopper-expert-v2,104.8603,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,halfcheetah-medium-v2,45.6907,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,halfcheetah-medium-replay-v2,43.525,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,halfcheetah-expert-v2,92.71,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,walker2d-medium-v2,82.2914,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,walker2d-medium-replay-v2,79.498,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.4,0.133333333333,3,walker2d-expert-v2,108.3702,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,hopper-medium-v2,47.1841,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,hopper-medium-replay-v2,21.9803,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,hopper-expert-v2,87.0229,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,halfcheetah-medium-v2,46.392,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,halfcheetah-medium-replay-v2,44.7574,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,halfcheetah-expert-v2,96.8954,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,walker2d-medium-v2,70.7479,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,walker2d-medium-replay-v2,81.9901,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,0,walker2d-expert-v2,108.9532,available,K=3/Exp/seed0.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,hopper-medium-v2,58.0452,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,hopper-medium-replay-v2,87.9915,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,hopper-expert-v2,107.3202,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,halfcheetah-medium-v2,47.0269,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,halfcheetah-medium-replay-v2,44.2349,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,halfcheetah-expert-v2,95.4518,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,walker2d-medium-v2,83.1913,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,walker2d-medium-replay-v2,79.786,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,1,walker2d-expert-v2,109.1451,available,K=3/Exp/seed1.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,hopper-medium-v2,44.644,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,hopper-medium-replay-v2,84.9631,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,hopper-expert-v2,103.046,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,halfcheetah-medium-v2,47.0999,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,halfcheetah-medium-replay-v2,44.9002,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,halfcheetah-expert-v2,94.6102,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,walker2d-medium-v2,82.5048,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,walker2d-medium-replay-v2,86.2998,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,2,walker2d-expert-v2,108.8148,available,K=3/Exp/seed2.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,hopper-medium-v2,50.1113,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,hopper-medium-replay-v2,34.3682,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,hopper-expert-v2,109.9467,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,halfcheetah-medium-v2,47.1026,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,halfcheetah-medium-replay-v2,44.5928,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,halfcheetah-expert-v2,93.9557,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,walker2d-medium-v2,82.2821,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,walker2d-medium-replay-v2,82.6546,available,K=3/Exp/seed3.csv
E-MART-3,3,Exp,0.7,0.233333333333,3,walker2d-expert-v2,108.8269,available,K=3/Exp/seed3.csv
