environment,T,seed,pair_key,protocol,first_actor,rest_actor,q_source,eval_seed,raw_return,normalized_score,episode_length,truncated,q_s0,discounted_return,discounted_return_bootstrapped,bootstrap_q
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1005,4042.9550860333534,88.03345055823057,1000,True,272.8535461425781,219.13694296654901,219.15456028334273,408.0798645019531
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1006,4007.8220328872985,87.26813644168247,1000,True,272.3685302734375,218.9699486458625,218.98766165005028,410.29632568359375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1007,4061.4566879397807,88.43647665046566,1000,True,271.8594055175781,223.09585165029043,223.1131707642749,401.17242431640625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1008,3942.5048467717993,85.84531206090405,1000,True,272.9134216308594,205.4950826627655,205.51312074771104,417.82635498046875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_mart_polyak,ta_deploy,mart_polyak,mart_polyak,1009,4030.987956503831,87.77276689019213,1000,True,272.41864013671875,205.21771647218696,205.23505596498174,401.64447021484375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_ta_polyak,ta_deploy,ta_polyak,ta_polyak,1000,4147.857697142296,90.3185764426983,1000,True,226.30560302734375,265.40485635669796,265.4220839452138,399.0523681640625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_ta_polyak,ta_deploy,ta_polyak,ta_polyak,1001,4278.184938706168,93.15753488234664,1000,True,224.88504028320312,278.289503629764,278.3075811153237,418.739013671875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_ta_polyak,ta_deploy,ta_polyak,ta_polyak,1002,4280.314754847342,93.20392932326573,1000,True,225.92807006835938,280.99393782427956,281.01176553107786,412.9532470703125
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_ta_polyak,ta_deploy,ta_polyak,ta_polyak,1003,4213.499400361409,91.74846987948574,1000,True,225.62782287597656,278.90357811478384,278.9213448854086,411.541748046875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_ta_polyak,ta_deploy,ta_polyak,ta_polyak,1004,4210.398777331346,91.68092805312817,1000,True,225.26361083984375,274.9017238220153,274.91994660211566,422.10455322265625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_ta_deploy_rest_ta_polyak,ta_deploy,ta_polyak,ta_polyak,1005,4130.1780996488205,89.93345632574186,1000,True,226.5885009765625,264.2595965281036,264.2775496525929,415.8583679199219
