task,T,training_seed,method,state_set,metric,actor_a,actor_b,value,n,n_excluded,q_weight,action_grad_norm,paired,checkpoint_hash
hopper-medium-replay-v2,7,1,MART4,rollout_union,bound_frac,mu1,,0.20073891625615764,1624,0,0.01321410108357668,3.5433075428009033,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,bound_frac,mu2,,0.20566502463054187,1624,0,0.01321410108357668,3.5315988063812256,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,bound_frac,mu3,,0.21551724137931033,1624,0,0.013209392316639423,3.5015320777893066,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,bound_frac,mu4,,0.22413793103448276,1624,0,0.013205480761826038,3.494162082672119,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.08167274296283722,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.06667304039001465,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.07675667852163315,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.08167274296283722,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.11162207275629044,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.10418601334095001,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,cos_d2_d3,delta,delta,0.10665818303823471,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.36749267578125,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,7,1,MART4,rollout_union,cos_d2_d4,delta,delta,-0.22850599884986877,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007
hopper-medium-replay-v2,10,1,MART4,dataset,bound_frac,mu1,,0.120849609375,4096,0,0.0270608589053154,5.748827934265137,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,bound_frac,mu2,,0.134765625,4096,0,0.0270608589053154,5.757735729217529,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,bound_frac,mu3,,0.197265625,4096,0,0.026914840564131737,5.786947727203369,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,bound_frac,mu4,,0.2587890625,4096,0,0.02679397165775299,5.7883195877075195,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,adjacent_rms,mu1,mu2,0.14423729479312897,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,adjacent_rms,mu2,mu3,0.11738118529319763,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,adjacent_rms,mu3,mu4,0.11407941579818726,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.14423729479312897,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.21323846280574799,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.2681376338005066,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,cos_d2_d3,delta,delta,0.25108593702316284,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,cos_d3_d4,delta,delta,0.18270568549633026,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,dataset,cos_d2_d4,delta,delta,0.17321820557117462,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,bound_frac,mu1,,0.19109102646868947,1549,0,0.018461450934410095,3.428640365600586,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,bound_frac,mu2,,0.21949644932214332,1549,0,0.018461450934410095,3.421814441680908,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,bound_frac,mu3,,0.2408005164622337,1549,0,0.01845414936542511,3.341954469680786,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,bound_frac,mu4,,0.3131052291801162,1549,0,0.018447324633598328,3.319173812866211,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.11362256109714508,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.07610224932432175,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.07402109354734421,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.11362256109714508,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.12919165194034576,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.1383228600025177,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,cos_d2_d3,delta,delta,-0.08864164352416992,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.0750836655497551,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,10,1,MART4,rollout_union,cos_d2_d4,delta,delta,-0.05288294330239296,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3
hopper-medium-replay-v2,14,1,MART4,dataset,bound_frac,mu1,,0.107421875,4096,0,0.035899341106414795,5.118583679199219,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,bound_frac,mu2,,0.14990234375,4096,0,0.035899341106414795,5.180485725402832,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,bound_frac,mu3,,0.21826171875,4096,0,0.035709675401449203,5.2357177734375,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,bound_frac,mu4,,0.305908203125,4096,0,0.035558756440877914,5.278935432434082,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,adjacent_rms,mu1,mu2,0.15051661431789398,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,adjacent_rms,mu2,mu3,0.1278304010629654,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,adjacent_rms,mu3,mu4,0.120939239859581,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.15051661431789398,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.23279893398284912,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.2991209030151367,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,cos_d2_d3,delta,delta,0.3037739098072052,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,cos_d3_d4,delta,delta,0.22670462727546692,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,dataset,cos_d2_d4,delta,delta,0.24770653247833252,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,bound_frac,mu1,,0.16079158936301793,1617,0,0.025065289810299873,3.169919490814209,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,bound_frac,mu2,,0.20593692022263452,1617,0,0.025065289810299873,3.1453468799591064,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,bound_frac,mu3,,0.20470006184291897,1617,0,0.025051988661289215,3.1262314319610596,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,bound_frac,mu4,,0.26159554730983303,1617,0,0.025043893605470657,3.0738728046417236,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.09784463793039322,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.07552183419466019,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.07790158689022064,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.09784463793039322,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.12090041488409042,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.14917172491550446,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,cos_d2_d3,delta,delta,0.004375266842544079,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.03752221167087555,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,14,1,MART4,rollout_union,cos_d2_d4,delta,delta,0.21863898634910583,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73
hopper-medium-replay-v2,20,1,MART4,dataset,bound_frac,mu1,,0.111328125,4096,0,0.048949163407087326,4.768326759338379,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,bound_frac,mu2,,0.1669921875,4096,0,0.048949163407087326,4.71013069152832,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,bound_frac,mu3,,0.24951171875,4096,0,0.048695165663957596,4.682331085205078,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,bound_frac,mu4,,0.32861328125,4096,0,0.04853431507945061,4.65958833694458,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,adjacent_rms,mu1,mu2,0.16769182682037354,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,adjacent_rms,mu2,mu3,0.13487941026687622,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,adjacent_rms,mu3,mu4,0.1267412304878235,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.16769182682037354,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.2564728856086731,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.32588958740234375,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,cos_d2_d3,delta,delta,0.34153419733047485,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,cos_d3_d4,delta,delta,0.20462149381637573,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,dataset,cos_d2_d4,delta,delta,0.30032408237457275,4096,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,bound_frac,mu1,,0.1524234693877551,1568,0,0.03484032303094864,3.0097920894622803,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,bound_frac,mu2,,0.16071428571428573,1568,0,0.03484032303094864,2.8680131435394287,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,bound_frac,mu3,,0.16645408163265307,1568,0,0.03481963276863098,2.7853963375091553,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,bound_frac,mu4,,0.18431122448979592,1568,0,0.034797076135873795,2.7802093029022217,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.11057814955711365,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.12612920999526978,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.09729664027690887,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.11057814955711365,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.18088103830814362,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.1990102231502533,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,cos_d2_d3,delta,delta,0.11602036654949188,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.0524778738617897,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-medium-replay-v2,20,1,MART4,rollout_union,cos_d2_d4,delta,delta,-0.018271686509251595,1568,0,,,True,e413d16a653a494c297a7e7c609b748437021dcc9c534cc0c46efc1e376a5fb4
hopper-expert-v2,4,1,MART4,dataset,bound_frac,mu1,,0.234375,4096,0,0.005762098357081413,2.0602946281433105,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,bound_frac,mu2,,0.2314453125,4096,0,0.005762098357081413,2.0562148094177246,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,bound_frac,mu3,,0.2373046875,4096,0,0.005761910229921341,2.062382221221924,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,bound_frac,mu4,,0.23828125,4096,0,0.005761716514825821,2.0637078285217285,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,adjacent_rms,mu1,mu2,0.04928985983133316,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,adjacent_rms,mu2,mu3,0.04412609338760376,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,adjacent_rms,mu3,mu4,0.05085787549614906,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.04928985983133316,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.06441087275743484,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.06979212909936905,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,cos_d2_d3,delta,delta,-0.03856538608670235,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,cos_d3_d4,delta,delta,-0.10290054976940155,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,dataset,cos_d2_d4,delta,delta,-0.19844457507133484,4096,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,bound_frac,mu1,,0.2554697554697555,1554,0,0.005855933763086796,2.1176023483276367,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,bound_frac,mu2,,0.25225225225225223,1554,0,0.005855933763086796,2.1139912605285645,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,bound_frac,mu3,,0.25804375804375806,1554,0,0.005855756811797619,2.1175904273986816,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,bound_frac,mu4,,0.2619047619047619,1554,0,0.00585547462105751,2.1049184799194336,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.05403902009129524,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.04627922549843788,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.05381423979997635,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.05403902009129524,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.06938959658145905,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.07578801363706589,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,cos_d2_d3,delta,delta,-0.050467245280742645,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.07632582634687424,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,4,1,MART4,rollout_union,cos_d2_d4,delta,delta,-0.21080516278743744,1554,0,,,True,96746961fa99fa4dd4b358b3af506138b338a8f8ce377df8e6941e4076b35846
hopper-expert-v2,7,1,MART4,dataset,bound_frac,mu1,,0.2275390625,4096,0,0.010027389042079449,2.0746068954467773,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,bound_frac,mu2,,0.22412109375,4096,0,0.010027389042079449,2.068924903869629,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,bound_frac,mu3,,0.230224609375,4096,0,0.010026779025793076,2.071253776550293,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,bound_frac,mu4,,0.235107421875,4096,0,0.010026063770055771,2.0744128227233887,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,adjacent_rms,mu1,mu2,0.05183377116918564,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,adjacent_rms,mu2,mu3,0.043782904744148254,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,adjacent_rms,mu3,mu4,0.04709681123495102,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.05183377116918564,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.06316454708576202,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.06946640461683273,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,cos_d2_d3,delta,delta,-0.12604297697544098,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,cos_d3_d4,delta,delta,-0.08774067461490631,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
hopper-expert-v2,7,1,MART4,dataset,cos_d2_d4,delta,delta,-0.1558275669813156,4096,0,,,True,f322b8c770fc2cec182602de6f9adeb8ed6109e92f474b2d36867aba78c4fdf5
